Symptom,doeatFood
耳聋,鹿肉
耳聋,鸡蛋
耳聋,鸭肝
耳聋,鸡腿
耳聋,鹿肉
耳聋,鸡蛋
耳聋,鸭肝
耳聋,鸡腿
耳聋,鸡蛋
耳聋,鸡肉
耳聋,黑芝麻
耳聋,白果（鲜）
耳聋,鸡蛋
耳聋,白果（鲜）
耳聋,鳕鱼
耳聋,鳝鱼
耳聋,鸡蛋
耳聋,核桃
耳聋,白果（鲜）
耳聋,鳕鱼
耳聋,鹅肉
耳聋,芝麻
耳聋,腰果
耳聋,核桃
耳聋,葵花子仁
耳聋,白果（干）
耳聋,青豆
耳聋,绿豆
耳聋,薇菜
耳聋,鸡心
耳聋,鹅肉
耳聋,腰果
耳聋,西瓜子仁
耳聋,核桃
耳聋,黄豆粉
耳聋,大豆
耳聋,鸡蛋黄
耳聋,鸡蛋
耳聋,莲子
耳聋,黑芝麻
耳聋,鸡心
耳聋,鹅肉
耳聋,南瓜子仁
耳聋,葵花子仁
耳聋,鸡心
耳聋,鹅肉
耳聋,松子仁
耳聋,白果（干）
耳聋,荸荠粉
耳聋,鸡心
耳聋,鸡肉
耳聋,鹅肉
耳聋,莲子
耳聋,葵花子仁
耳聋,青豆
耳聋,黑豆
耳聋,南瓜子仁
耳聋,莲子
耳聋,花生
耳聋,白果（鲜）
耳聋,芝麻
耳聋,南瓜子仁
耳聋,莲子
耳聋,花生
耳聋,芝麻
耳聋,青豆
耳聋,绿豆
耳聋,黑豆
耳聋,芝麻
耳聋,核桃
耳聋,青豆
耳聋,绿豆
耳聋,鸡肉
耳聋,鸡内金
耳聋,芝麻
耳聋,葵花子仁
耳聋,鸡肉
耳聋,鸡内金
耳聋,鸡肝
耳聋,葵花子仁
耳聋,鸡内金
耳聋,芝麻
耳聋,葵花子仁
耳聋,核桃
耳聋,蜂蜜
耳聋,鸡肉
耳聋,芝麻
耳聋,黑豆
耳聋,鸡内金
耳聋,芝麻
耳聋,南瓜子仁
耳聋,莲子
耳聋,鸡内金
耳聋,芝麻
耳聋,南瓜子仁
耳聋,莲子
耳聋,鸡肉
耳聋,芝麻
耳聋,核桃
耳聋,黑豆
耳聋,薇菜
耳聋,芝麻
耳聋,核桃
耳聋,绿豆
耳聋,鸡血
耳聋,鸡肉
耳聋,葵花子仁
耳聋,绿豆
耳聋,鸡血
耳聋,杏仁
耳聋,葵花子仁
耳聋,核桃
耳聋,薇菜
耳聋,鸡血
耳聋,杏仁
耳聋,葵花子仁
耳聋,鸭蛋
耳聋,鸡蛋
耳聋,鸡肉
耳聋,芝麻
耳聋,鸭蛋
耳聋,鸡蛋
耳聋,鸡肉
耳聋,芝麻
耳聋,鸭蛋
耳聋,鸡蛋
耳聋,鸡肉
耳聋,腰果
耳聋,鸭蛋
耳聋,鸡蛋
耳聋,鹌鹑蛋
耳聋,鸡肉
耳聋,乌骨鸡
耳聋,栗子（熟）
耳聋,核桃
耳聋,青豆
小眼球,杏仁
小眼球,南瓜子仁
小眼球,莲子
小眼球,栗子（熟）
小眼球,泥胡菜
小眼球,鸡蛋
小眼球,葵花子仁
小眼球,白果（干）
小眼球,薇菜
小眼球,鸡肉
小眼球,栗子（鲜）
小眼球,葵花子仁
小眼球,鸡蛋
小眼球,鸽蛋
小眼球,鸡肉
小眼球,腰果
小眼球,芝麻
小眼球,南瓜子仁
小眼球,青豆
小眼球,绿豆
小眼球,鸡肉
小眼球,芝麻
小眼球,腰果
小眼球,花生
血小板减少,杏仁
血小板减少,南瓜子仁
血小板减少,莲子
血小板减少,栗子（熟）
血小板减少,鹿肉
血小板减少,鸡心
血小板减少,栗子（熟）
血小板减少,葵花子仁
血小板减少,大豆
血小板减少,赤小豆
血小板减少,银鱼
血小板减少,鳕鱼
血小板减少,鹿肉
血小板减少,松花蛋（鸭蛋）
血小板减少,鹅肉
血小板减少,芝麻
血小板减少,鹿肉
血小板减少,鸡蛋
血小板减少,鹅肉
血小板减少,南瓜子仁
血小板减少,鹿肉
血小板减少,鹅肉
血小板减少,南瓜子仁
血小板减少,葵花子仁
血小板减少,鹿肉
血小板减少,鸡蛋清
血小板减少,鸡蛋
血小板减少,鸭血(白鸭)
血小板减少,鸡蛋
血小板减少,鸡肉
血小板减少,芝麻
血小板减少,腰果
血小板减少,鸡心
血小板减少,葵花子仁
血小板减少,白果（干）
血小板减少,黑豆
血小板减少,鸡蛋
血小板减少,鸭肝
血小板减少,腰果
血小板减少,松子仁
血小板减少,葵花子仁
血小板减少,白果（干）
血小板减少,绿豆
血小板减少,黑豆
血小板减少,鸭翅
血小板减少,莲子
血小板减少,核桃
血小板减少,青豆
血小板减少,鸡蛋
血小板减少,鹌鹑蛋
血小板减少,腰果
血小板减少,葵花子仁
血小板减少,蜂蜜
血小板减少,腰果
血小板减少,葵花子仁
血小板减少,花生
血小板减少,鸡蛋
血小板减少,鸭血(白鸭)
血小板减少,腰果
血小板减少,葵花子仁
血小板减少,鸡蛋黄
血小板减少,南瓜子仁
血小板减少,黄豆粉
血小板减少,黑豆
血小板减少,芝麻
血小板减少,腰果
血小板减少,南瓜子仁
血小板减少,花生
血小板减少,鸡肉
血小板减少,腰果
血小板减少,莲子
血小板减少,青豆
血小板减少,鸡肉
血小板减少,腰果
血小板减少,莲子
血小板减少,青豆
血小板减少,芝麻
血小板减少,葵花子仁
血小板减少,白果（干）
血小板减少,绿豆
血小板减少,鸭肉
血小板减少,鸡肝
血小板减少,莲子
血小板减少,花生
血小板减少,鸭蛋
血小板减少,鸡蛋
血小板减少,鸡肉
血小板减少,腰果
血小板减少,鸡蛋
血小板减少,鸽蛋
血小板减少,鸡肉
血小板减少,芝麻
血小板减少,薇菜
血小板减少,芝麻
血小板减少,杏仁
血小板减少,黑豆
血小板减少,鸡肉
血小板减少,芝麻
血小板减少,松子仁
血小板减少,核桃
血小板减少,薇菜
血小板减少,芝麻
血小板减少,核桃
血小板减少,白果（鲜）
血小板减少,鸡蛋
血小板减少,鸽蛋
血小板减少,鹌鹑蛋
血小板减少,鸭肉
血小板减少,赤砂糖
血小板减少,鸡蛋
血小板减少,鹌鹑蛋
血小板减少,鹅
血小板减少,赤砂糖
血小板减少,鸡蛋
血小板减少,鹌鹑蛋
血小板减少,鹅
岳俊卿,杏仁
岳俊卿,南瓜子仁
岳俊卿,莲子
岳俊卿,栗子（熟）
岳俊卿,鸡蛋
岳俊卿,鸡肉
岳俊卿,芝麻
岳俊卿,南瓜子仁
角膜混浊,杏仁
角膜混浊,南瓜子仁
角膜混浊,莲子
角膜混浊,栗子（熟）
角膜混浊,鸡蛋黄
角膜混浊,杏仁
角膜混浊,葵花子仁
角膜混浊,花生
角膜混浊,鸡蛋黄
角膜混浊,杏仁
角膜混浊,葵花子仁
角膜混浊,黑芝麻
角膜混浊,鸡蛋黄
角膜混浊,杏仁
角膜混浊,葵花子仁
角膜混浊,黑芝麻
角膜混浊,鸡蛋黄
角膜混浊,鸡蛋
角膜混浊,杏仁
角膜混浊,葵花子仁
角膜混浊,鸡蛋黄
角膜混浊,杏仁
角膜混浊,葵花子仁
角膜混浊,花生
角膜混浊,鸡蛋黄
角膜混浊,杏仁
角膜混浊,葵花子仁
角膜混浊,花生
角膜混浊,鸡蛋黄
角膜混浊,杏仁
角膜混浊,葵花子仁
角膜混浊,花生
角膜混浊,鸡蛋黄
角膜混浊,鸡蛋
角膜混浊,杏仁
角膜混浊,葵花子仁
角膜混浊,蜂蜜
角膜混浊,鸭肝
角膜混浊,葵花子仁
角膜混浊,花生
角膜混浊,蜂蜜
角膜混浊,芝麻
角膜混浊,栗子（鲜）
角膜混浊,葵花子仁
角膜混浊,鸡蛋黄
角膜混浊,鸡蛋
角膜混浊,鸭肝
角膜混浊,鸡肝
角膜混浊,鸭翅
角膜混浊,芝麻
角膜混浊,莲子
角膜混浊,核桃
角膜混浊,鸡蛋
角膜混浊,鸽蛋
角膜混浊,鸡肉
角膜混浊,腰果
角膜混浊,鸡蛋
角膜混浊,鸭翅
角膜混浊,莲子
角膜混浊,核桃
角膜混浊,鸡蛋黄
角膜混浊,鸡蛋
角膜混浊,莲子
角膜混浊,黑芝麻
角膜混浊,薇菜
角膜混浊,鸡血
角膜混浊,腰果
角膜混浊,杏仁
角膜混浊,鸭蛋
角膜混浊,鸡蛋
角膜混浊,鸡肉
角膜混浊,芝麻
角膜混浊,鸭蛋
角膜混浊,鸡蛋
角膜混浊,鸡肉
角膜混浊,腰果
角膜混浊,鸡蛋
角膜混浊,鸡血
角膜混浊,鸡肉
角膜混浊,腰果
下肢久立时出现...,赤砂糖
下肢久立时出现...,赤砂糖
下肢久立时出现...,杏仁
下肢久立时出现...,桃仁
急性下肢缺血,赤砂糖
急性下肢缺血,赤砂糖
急性下肢缺血,杏仁
急性下肢缺血,桃仁
急性下肢缺血,鹿肉
急性下肢缺血,鹅肉
急性下肢缺血,芝麻
急性下肢缺血,葵花子仁
小腿溃疡,赤砂糖
小腿溃疡,赤砂糖
小腿溃疡,杏仁
小腿溃疡,桃仁
小腿溃疡,田鸡
小腿溃疡,鸭肝
小腿溃疡,芝麻
小腿溃疡,葵花子仁
小腿溃疡,白砂糖
小腿溃疡,江米酒
小腿溃疡,鸭翅
小腿溃疡,桃仁
小腿溃疡,鸭蛋
小腿溃疡,鸡蛋
小腿溃疡,鸡肉
小腿溃疡,腰果
下肢皮肤营养性改变,赤砂糖
下肢皮肤营养性改变,赤砂糖
下肢皮肤营养性改变,杏仁
下肢皮肤营养性改变,桃仁
下肢皮肤营养性改变,鸡蛋
下肢皮肤营养性改变,鸡肉
下肢皮肤营养性改变,鹅肉
下肢皮肤营养性改变,芝麻
下肢皮肤营养性改变,鸡蛋
下肢皮肤营养性改变,鹌鹑蛋
下肢皮肤营养性改变,鸡肉
下肢皮肤营养性改变,腰果
下肢皮肤营养性改变,白砂糖
下肢皮肤营养性改变,江米酒
下肢皮肤营养性改变,鸭翅
下肢皮肤营养性改变,桃仁
四肢麻木,赤砂糖
四肢麻木,赤砂糖
四肢麻木,杏仁
四肢麻木,桃仁
四肢麻木,鸭肉
四肢麻木,芝麻
四肢麻木,腰果
四肢麻木,松子仁
四肢麻木,鸭肉
四肢麻木,芝麻
四肢麻木,腰果
四肢麻木,松子仁
四肢麻木,鹿肉
四肢麻木,鹅肉
四肢麻木,南瓜子仁
四肢麻木,葵花子仁
四肢麻木,鸭肝
四肢麻木,葵花子仁
四肢麻木,白果（干）
四肢麻木,黑豆
四肢麻木,薇菜
四肢麻木,鸡蛋黄
四肢麻木,松子仁
四肢麻木,南瓜子仁
四肢麻木,白砂糖
四肢麻木,江米酒
四肢麻木,鸭翅
四肢麻木,桃仁
四肢麻木,鸡心
四肢麻木,芝麻
四肢麻木,南瓜子仁
四肢麻木,莲子
四肢麻木,葵花子仁
四肢麻木,白果（干）
四肢麻木,黑豆
四肢麻木,赤小豆
四肢麻木,葵花子仁
四肢麻木,白果（干）
四肢麻木,绿豆
四肢麻木,黑豆
四肢麻木,鸭蛋
四肢麻木,鸡蛋
四肢麻木,芝麻
四肢麻木,腰果
四肢麻木,芝麻
四肢麻木,南瓜子仁
四肢麻木,花生仁（炒）
四肢麻木,花生
肌肉萎缩,赤砂糖
肌肉萎缩,赤砂糖
肌肉萎缩,杏仁
肌肉萎缩,桃仁
肌肉萎缩,鹿肉
肌肉萎缩,南瓜子仁
肌肉萎缩,莲子
肌肉萎缩,栗子（熟）
肌肉萎缩,鹿肉
肌肉萎缩,鸡心
肌肉萎缩,芝麻
肌肉萎缩,莲子
肌肉萎缩,燕窝
肌肉萎缩,栗子（熟）
肌肉萎缩,葵花子仁
肌肉萎缩,花生
肌肉萎缩,鸭肉
肌肉萎缩,鸡肉
肌肉萎缩,芝麻
肌肉萎缩,松子仁
肌肉萎缩,鸭肉
肌肉萎缩,芝麻
肌肉萎缩,松子仁
肌肉萎缩,莲子
肌肉萎缩,鸡蛋
肌肉萎缩,鸭肉
肌肉萎缩,鸭肝
肌肉萎缩,松子仁
肌肉萎缩,鸡蛋
肌肉萎缩,松子仁
肌肉萎缩,葵花子仁
肌肉萎缩,白果（干）
肌肉萎缩,鸡蛋
肌肉萎缩,鸡肉
肌肉萎缩,松子仁
肌肉萎缩,莲子
肌肉萎缩,鸡蛋
肌肉萎缩,葵花子仁
肌肉萎缩,白果（干）
肌肉萎缩,绿豆
肌肉萎缩,鹿肉
肌肉萎缩,鸡蛋
肌肉萎缩,鸭肝
肌肉萎缩,鹅肉
肌肉萎缩,鸭血(白鸭)
肌肉萎缩,鸭肝
肌肉萎缩,腰果
肌肉萎缩,松子仁
肌肉萎缩,鸭蛋
肌肉萎缩,鸭肝
肌肉萎缩,葵花子仁
肌肉萎缩,白果（干）
肌肉萎缩,鸭肝
肌肉萎缩,葵花子仁
肌肉萎缩,白果（干）
肌肉萎缩,黑豆
肌肉萎缩,鸭肝
肌肉萎缩,葵花子仁
肌肉萎缩,白果（干）
肌肉萎缩,黑豆
肌肉萎缩,鸡蛋
肌肉萎缩,鸡肉
肌肉萎缩,芝麻
肌肉萎缩,莲子
肌肉萎缩,鸡蛋
肌肉萎缩,鹌鹑蛋
肌肉萎缩,鸡肉
肌肉萎缩,葵花子仁
肌肉萎缩,鸡蛋
肌肉萎缩,鸡肉
肌肉萎缩,南瓜子仁
肌肉萎缩,葵花子仁
肌肉萎缩,鸡蛋
肌肉萎缩,鹌鹑蛋
肌肉萎缩,鸡肉
肌肉萎缩,鸡肝
肌肉萎缩,乌龟
肌肉萎缩,鸡肝
肌肉萎缩,南瓜子仁
肌肉萎缩,栗子（熟）
肌肉萎缩,鸡蛋
肌肉萎缩,鸽蛋
肌肉萎缩,鹌鹑蛋
肌肉萎缩,鸡肉
肌肉萎缩,鸡肉
肌肉萎缩,南瓜子仁
肌肉萎缩,葵花子仁
肌肉萎缩,白果（干）
肌肉萎缩,腰果
肌肉萎缩,松子仁
肌肉萎缩,南瓜子仁
肌肉萎缩,葵花子仁
肌肉萎缩,鸡蛋
肌肉萎缩,南瓜子仁
肌肉萎缩,葵花子仁
肌肉萎缩,白果（干）
肌肉萎缩,鸭蛋
肌肉萎缩,鸡蛋
肌肉萎缩,鸡肉
肌肉萎缩,南瓜子仁
肌肉萎缩,鸡蛋黄
肌肉萎缩,鸡肝
肌肉萎缩,南瓜子仁
肌肉萎缩,葵花子仁
肌肉萎缩,南瓜子仁
肌肉萎缩,葵花子仁
肌肉萎缩,花生
肌肉萎缩,白果（干）
肌肉萎缩,鸡蛋黄
肌肉萎缩,鸡蛋
肌肉萎缩,鸭肝
肌肉萎缩,鸡肝
肌肉萎缩,鸭蛋
肌肉萎缩,鸡蛋
肌肉萎缩,鹌鹑蛋
肌肉萎缩,母鸡
肌肉萎缩,南瓜子仁
肌肉萎缩,葵花子仁
肌肉萎缩,白果（干）
肌肉萎缩,黑豆
肌肉萎缩,鸡肉
肌肉萎缩,腰果
肌肉萎缩,南瓜子仁
肌肉萎缩,葵花子仁
肌肉萎缩,芝麻
肌肉萎缩,南瓜子仁
肌肉萎缩,葵花子仁
肌肉萎缩,白果（干）
肌肉萎缩,南瓜子仁
肌肉萎缩,葵花子仁
肌肉萎缩,核桃
肌肉萎缩,白果（干）
肌肉萎缩,鸡肉
肌肉萎缩,南瓜子仁
肌肉萎缩,葵花子仁
肌肉萎缩,白果（干）
肌肉萎缩,鸭蛋
肌肉萎缩,鸡蛋
肌肉萎缩,鸽蛋
肌肉萎缩,鸡肉
肌肉萎缩,芝麻
肌肉萎缩,杏仁
肌肉萎缩,南瓜子仁
肌肉萎缩,莲子
肌肉萎缩,鸡蛋
肌肉萎缩,葵花子仁
肌肉萎缩,白果（干）
肌肉萎缩,白扁豆
肌肉萎缩,桃仁
肌肉萎缩,葵花子仁
肌肉萎缩,核桃
肌肉萎缩,白果（干）
肌肉萎缩,鸡蛋黄
肌肉萎缩,杏仁
肌肉萎缩,葵花子仁
肌肉萎缩,黑芝麻
肌肉萎缩,鸭蛋
肌肉萎缩,鸡蛋
肌肉萎缩,鸭翅
肌肉萎缩,鸡肉
肌肉萎缩,鸡肉
肌肉萎缩,鹅肉
肌肉萎缩,芝麻
肌肉萎缩,松子仁
肌肉萎缩,鸭肝
肌肉萎缩,芝麻
肌肉萎缩,腰果
肌肉萎缩,莲子
肌肉萎缩,鸡蛋
肌肉萎缩,鹌鹑蛋
肌肉萎缩,腰果
肌肉萎缩,葵花子仁
肌肉萎缩,鹿肉
肌肉萎缩,鸡肉
肌肉萎缩,芝麻
肌肉萎缩,赤小豆
肌肉萎缩,白砂糖
肌肉萎缩,江米酒
肌肉萎缩,鸭翅
肌肉萎缩,桃仁
肌肉萎缩,鸭翅
肌肉萎缩,莲子
肌肉萎缩,花生
肌肉萎缩,黑芝麻
肌肉萎缩,鸡肉
肌肉萎缩,芝麻
肌肉萎缩,腰果
肌肉萎缩,南瓜子仁
肌肉萎缩,鸭蛋
肌肉萎缩,鸡蛋
肌肉萎缩,鸡肉
肌肉萎缩,腰果
肌肉萎缩,鸭翅
肌肉萎缩,莲子
肌肉萎缩,核桃
肌肉萎缩,青豆
肌肉萎缩,鸡蛋
肌肉萎缩,鸭翅
肌肉萎缩,芝麻
肌肉萎缩,南瓜子仁
肌肉萎缩,蜂蜜
肌肉萎缩,杏仁
肌肉萎缩,南瓜子仁
肌肉萎缩,花生
肌肉萎缩,鸡心
肌肉萎缩,芝麻
肌肉萎缩,腰果
肌肉萎缩,南瓜子仁
肌肉萎缩,芝麻
肌肉萎缩,南瓜子仁
肌肉萎缩,绿豆
肌肉萎缩,黄豆粉
肌肉萎缩,鸡心
肌肉萎缩,鸡肉
肌肉萎缩,鸡肝
肌肉萎缩,南瓜子仁
肌肉萎缩,腰果
肌肉萎缩,杏仁
肌肉萎缩,松子（炒）
肌肉萎缩,南瓜子仁
肌肉萎缩,鹅肉
肌肉萎缩,芝麻
肌肉萎缩,腰果
肌肉萎缩,花生
肌肉萎缩,鸡蛋
肌肉萎缩,南瓜子仁
肌肉萎缩,青豆
肌肉萎缩,绿豆
肌肉萎缩,鸡肉
肌肉萎缩,腰果
肌肉萎缩,松子仁
肌肉萎缩,南瓜子仁
肌肉萎缩,鸡蛋
肌肉萎缩,芝麻
肌肉萎缩,莲子
肌肉萎缩,白果（鲜）
肌肉萎缩,鸡肉
肌肉萎缩,腰果
肌肉萎缩,南瓜子仁
肌肉萎缩,莲子
肌肉萎缩,鸡心
肌肉萎缩,鹅肉
肌肉萎缩,南瓜子仁
肌肉萎缩,花生
肌肉萎缩,鸡蛋
肌肉萎缩,莲子
肌肉萎缩,花生
肌肉萎缩,青豆
肌肉萎缩,葵花子仁
肌肉萎缩,白果（干）
肌肉萎缩,绿豆
肌肉萎缩,黑豆
肌肉萎缩,葵花子仁
肌肉萎缩,白果（干）
肌肉萎缩,绿豆
肌肉萎缩,黑豆
肌肉萎缩,鸭蛋
肌肉萎缩,鸡蛋
肌肉萎缩,芝麻
肌肉萎缩,腰果
肌肉萎缩,芝麻
肌肉萎缩,南瓜子仁
肌肉萎缩,花生
肌肉萎缩,核桃
肌肉萎缩,鸭肉
肌肉萎缩,腰果
肌肉萎缩,南瓜子仁
肌肉萎缩,莲子
肌肉萎缩,鸡肉
肌肉萎缩,鸡肝
肌肉萎缩,南瓜子仁
肌肉萎缩,莲子
肌肉萎缩,杏仁
肌肉萎缩,南瓜子仁
肌肉萎缩,葵花子仁
肌肉萎缩,白果（干）
肌肉萎缩,干腌菜
肌肉萎缩,鸭肝
肌肉萎缩,鸡肉
肌肉萎缩,鸡内金
肌肉萎缩,鸡内金
肌肉萎缩,葵花子仁
肌肉萎缩,白果（鲜）
肌肉萎缩,青豆
肌肉萎缩,鸡蛋
肌肉萎缩,鸡肉
肌肉萎缩,芝麻
肌肉萎缩,青豆
肌肉萎缩,鸡蛋
肌肉萎缩,鸽蛋
肌肉萎缩,鸡肝
肌肉萎缩,芝麻
肌肉萎缩,薇菜
肌肉萎缩,鸡肉
肌肉萎缩,芝麻
肌肉萎缩,核桃
肌肉萎缩,芝麻
肌肉萎缩,核桃
肌肉萎缩,黑豆
肌肉萎缩,豆浆
肌肉萎缩,薇菜
肌肉萎缩,鸡内金
肌肉萎缩,南瓜子仁
肌肉萎缩,葵花子仁
肌肉萎缩,芝麻
肌肉萎缩,南瓜子仁
肌肉萎缩,莲子
肌肉萎缩,核桃
肌肉萎缩,薇菜
肌肉萎缩,鸭蛋
肌肉萎缩,鸡血
肌肉萎缩,杏仁
肌肉萎缩,薇菜
肌肉萎缩,鸡血
肌肉萎缩,杏仁
肌肉萎缩,葵花子仁
肌肉萎缩,薇菜
肌肉萎缩,芝麻
肌肉萎缩,南瓜子仁
肌肉萎缩,核桃
肌肉萎缩,薇菜
肌肉萎缩,芝麻
肌肉萎缩,南瓜子仁
肌肉萎缩,核桃
肌肉萎缩,鸡蛋
肌肉萎缩,鸡肉
肌肉萎缩,芝麻
肌肉萎缩,南瓜子仁
肌肉萎缩,鸡蛋
肌肉萎缩,鸡肉
肌肉萎缩,芝麻
肌肉萎缩,核桃
肌肉萎缩,鸡血
肌肉萎缩,葵花子仁
肌肉萎缩,花生
肌肉萎缩,核桃
肌肉萎缩,鸭蛋
肌肉萎缩,鸡蛋
肌肉萎缩,鸡肉
肌肉萎缩,腰果
肌肉萎缩,鸭蛋
肌肉萎缩,鸡蛋
肌肉萎缩,鸡肉
肌肉萎缩,腰果
肌肉萎缩,鸭蛋
肌肉萎缩,鸡蛋清
肌肉萎缩,鸡蛋黄
肌肉萎缩,鸡蛋
肌肉萎缩,鸭肉
肌肉萎缩,乌骨鸡
肌肉萎缩,栗子（熟）
肌肉萎缩,核桃
肌肉萎缩,鸭蛋
肌肉萎缩,鸡蛋
肌肉萎缩,鸡肉
肌肉萎缩,芝麻
肌肉萎缩,鸭肉
肌肉萎缩,乌骨鸡
肌肉萎缩,栗子（熟）
肌肉萎缩,核桃
肌肉萎缩,赤砂糖
肌肉萎缩,鸡蛋
肌肉萎缩,鹌鹑蛋
肌肉萎缩,鸭肉
肌肉萎缩,赤砂糖
肌肉萎缩,鸡蛋
肌肉萎缩,鹌鹑蛋
肌肉萎缩,鹅
肌肉萎缩,赤砂糖
肌肉萎缩,鸡蛋
肌肉萎缩,鹌鹑蛋
肌肉萎缩,鹅
肌肉萎缩,鸭蛋
肌肉萎缩,鸡蛋
肌肉萎缩,鸡爪
肌肉萎缩,鸡肉
肌肉萎缩,赤砂糖
肌肉萎缩,鸡蛋
肌肉萎缩,鹌鹑蛋
肌肉萎缩,鸡肉
钝痛,杏仁
钝痛,南瓜子仁
钝痛,莲子
钝痛,栗子（熟）
钝痛,鹿肉
钝痛,蜂蜜
钝痛,鹌鹑蛋
钝痛,莲子
钝痛,鹿肉
钝痛,鸡心
钝痛,栗子（熟）
钝痛,葵花子仁
钝痛,鹿肉
钝痛,鸡心
钝痛,栗子（熟）
钝痛,葵花子仁
钝痛,鹿肉
钝痛,鸡心
钝痛,栗子（熟）
钝痛,葵花子仁
钝痛,鹿肉
钝痛,鸡心
钝痛,芝麻
钝痛,莲子
钝痛,鹿肉
钝痛,乌骨鸡
钝痛,鸡肝
钝痛,松子仁
钝痛,鹿肉
钝痛,鸡蛋
钝痛,鸡肉
钝痛,南瓜子仁
钝痛,鸡蛋
钝痛,葵花子仁
钝痛,白果（干）
钝痛,青豆
钝痛,核桃
钝痛,豆腐
钝痛,鱼肉
钝痛,燕麦片
钝痛,鸭肉
钝痛,青豆
钝痛,黑豆
钝痛,燕麦片
钝痛,鸡蛋
钝痛,南瓜子仁
钝痛,葵花子仁
钝痛,白果（鲜）
钝痛,鸭肉
钝痛,芝麻
钝痛,腰果
钝痛,松子仁
钝痛,鹿肉
钝痛,鸡蛋
钝痛,鸡蛋
钝痛,鹅肉
钝痛,鸭肝
钝痛,芝麻
钝痛,葵花子仁
钝痛,核桃
钝痛,鸡蛋
钝痛,鸭肝
钝痛,葵花子仁
钝痛,核桃
钝痛,鸭肝
钝痛,葵花子仁
钝痛,白果（干）
钝痛,白扁豆
钝痛,乌龟
钝痛,鸡肝
钝痛,南瓜子仁
钝痛,栗子（熟）
钝痛,鸡蛋
钝痛,鸽蛋
钝痛,鹌鹑蛋
钝痛,鸡肉
钝痛,鸡蛋
钝痛,鸽蛋
钝痛,鹌鹑蛋
钝痛,鸡肉
钝痛,鸡蛋
钝痛,鸽蛋
钝痛,鸽肉
钝痛,南瓜子仁
钝痛,薇菜
钝痛,鸡蛋
钝痛,鸽蛋
钝痛,芝麻
钝痛,薇菜
钝痛,鸽蛋
钝痛,南瓜子仁
钝痛,葵花子仁
钝痛,鸡肉
钝痛,鹅肉
钝痛,桃仁
钝痛,南瓜子仁
钝痛,鸭蛋
钝痛,鸭翅
钝痛,鸡肉
钝痛,葵花子仁
钝痛,鸭肝
钝痛,鸡心
钝痛,腰果
钝痛,南瓜子仁
钝痛,鸭肝
钝痛,腰果
钝痛,南瓜子仁
钝痛,莲子
钝痛,鸡蛋
钝痛,鸡腿
钝痛,莲子
钝痛,莲子
钝痛,鸡蛋清
钝痛,鸡蛋
钝痛,鸽蛋
钝痛,鸭肝
钝痛,蜂蜜
钝痛,鸡蛋
钝痛,鸡肉
钝痛,芡实米（鲜）
钝痛,鸭翅
钝痛,莲子
钝痛,核桃
钝痛,青豆
钝痛,芝麻
钝痛,腰果
钝痛,松子仁
钝痛,莲子
钝痛,鸭翅
钝痛,莲子
钝痛,核桃
钝痛,青豆
钝痛,鸡蛋清
钝痛,鸭翅
钝痛,莲子
钝痛,核桃
钝痛,鸡蛋
钝痛,鹌鹑蛋
钝痛,鸡肉
钝痛,腰果
钝痛,鸡蛋
钝痛,鸽蛋
钝痛,鸡肉
钝痛,腰果
钝痛,咸鸭蛋
钝痛,鸡肝
钝痛,芝麻
钝痛,腰果
钝痛,薇菜
钝痛,鸡蛋
钝痛,鸽蛋
钝痛,鸡肉
钝痛,薇菜
钝痛,鸡蛋
钝痛,鸽蛋
钝痛,鸡肉
钝痛,薇菜
钝痛,鸡蛋
钝痛,鸽蛋
钝痛,鸡肉
钝痛,薇菜
钝痛,鸡蛋
钝痛,鸽蛋
钝痛,鸡肉
钝痛,薇菜
钝痛,鸡蛋
钝痛,鸽蛋
钝痛,鸡肉
钝痛,鸭蛋
钝痛,鸡蛋
钝痛,腰果
钝痛,葵花子仁
钝痛,孢子甘蓝
钝痛,鸭翅
钝痛,鸡肉
钝痛,莲子
钝痛,鸭翅
钝痛,南瓜子仁
钝痛,白果（鲜）
钝痛,青豆
钝痛,鹌鹑蛋
钝痛,鸭肝
钝痛,鸡肝
钝痛,松子仁
钝痛,鸡心
钝痛,芝麻
钝痛,腰果
钝痛,南瓜子仁
钝痛,鸡心
钝痛,鸡肉
钝痛,芝麻
钝痛,腰果
钝痛,鸡心
钝痛,芝麻
钝痛,腰果
钝痛,南瓜子仁
钝痛,鸡蛋黄
钝痛,鸡蛋
钝痛,黑芝麻
钝痛,白果（鲜）
钝痛,鸡蛋
钝痛,鸡蛋
钝痛,鸡肝
钝痛,莲子
钝痛,芝麻
钝痛,松子仁
钝痛,莲子
钝痛,葵花子仁
钝痛,蜂蜜
钝痛,鸡蛋
钝痛,莲子
钝痛,花生
钝痛,葵花子仁
钝痛,白果（干）
钝痛,绿豆
钝痛,黑豆
钝痛,鸭肝
钝痛,芝麻
钝痛,腰果
钝痛,莲子
钝痛,芝麻
钝痛,腰果
钝痛,莲子
钝痛,花生
钝痛,鸭肉
钝痛,花生
钝痛,绿豆
钝痛,黑豆
钝痛,鸡内金
钝痛,芝麻
钝痛,松子仁
钝痛,莲子
钝痛,鸡肉
钝痛,芝麻
钝痛,腰果
钝痛,莲子
钝痛,鸡蛋
钝痛,鸽蛋
钝痛,鹌鹑蛋
钝痛,芝麻
