Symptom,commonDrug
肺部感染,转移因子口服溶液
肺部感染,克霉唑阴道片
肺部感染,盐酸克林霉素棕榈酸酯干混悬剂
肺部感染,盐酸克林霉素胶囊
肺部感染,罗红霉素分散片
肺部感染,红霉素肠溶片
肺部感染,创灼膏
肺部感染,盐酸左氧氟沙星片
肺部感染,汉防己甲素片
肺部感染,盐酸妥洛特罗片
肺部感染,依托红霉素片
肺部感染,琥乙红霉素颗粒
肺部感染,头孢羟氨苄甲氧苄啶胶囊
肺部感染,硫酸庆大霉素注射液
肺部感染,氟康唑胶囊
肺部感染,氟康唑片
肺部感染,诺氟沙星胶囊
肺部感染,氯霉素片
肺部感染,氟康唑胶囊
肺部感染,氟康唑片
肺部感染,维生素E软胶囊
肺部感染,乳酸左氧氟沙星片
肺部感染,阿奇霉素片
肺部感染,消癌平片
肺部感染,依托泊苷软胶囊
肺部感染,盐酸左氧氟沙星胶囊
肺部感染,氨苄西林胶囊
肺部感染,胸腺肽肠溶片
肺部感染,静注人免疫球蛋白(pH4)
肺部感染,注射用胰激肽原酶
肺部感染,乳酸左氧氟沙星片
肺部感染,阿奇霉素片
肺部感染,呋塞米片
肺部感染,氨茶碱片
肺部感染,吡非尼酮胶囊
肺部感染,注射用甲磺酸帕珠沙星
肺部感染,硫唑嘌呤片
肺部感染,注射用甲氨蝶呤
肺部感染,尼可刹米注射液
肺部感染,樟脑磺酸钠注射液
肺部感染,红霉素肠溶片
肺部感染,琥乙红霉素颗粒
肺部感染,川贝枇杷糖浆
肺部感染,盐酸氨溴索分散片
肺部感染,盐酸氨溴索分散片
肺部感染,头孢氨苄胶囊
肺部感染,胸腺肽肠溶片
肺部感染,静注人免疫球蛋白(pH4)
肺部感染,乳酸左氧氟沙星片
肺部感染,阿奇霉素分散片
肺部感染,硫唑嘌呤片
肺部感染,乌苯美司胶囊
肺部感染,注射用果糖二磷酸钠
肺部感染,注射用头孢美唑钠
肺部感染,氯化钠注射液
肺部感染,红霉素软膏
肺部感染,吗替麦考酚酯胶囊
肺部感染,他克莫司胶囊
肺部感染,乳酸左氧氟沙星片
肺部感染,阿奇霉素片
肺部感染,硫唑嘌呤片
肺部感染,消癌平片
肺部感染,巴氯芬片
肺部感染,乳酸左氧氟沙星片
肺部感染,阿奇霉素片
肺部感染,参志胶囊
肺部感染,宁心益智胶囊
肺部感染,乳酸左氧氟沙星片
肺部感染,阿奇霉素分散片
肺部感染,乳酸左氧氟沙星片
肺部感染,阿奇霉素片
肺部感染,依托红霉素片
肺部感染,罗红霉素分散片
肺部感染,维生素E软胶囊
肺部感染,平消片
肺部感染,强力康颗粒
肺部感染,阿苯达唑片
肺部感染,烂积丸
憩室出血,云南白药
憩室出血,泮托拉唑钠肠溶胶囊
肠道血管畸形,云南白药
肠道血管畸形,泮托拉唑钠肠溶胶囊
肠道血管畸形,肠内营养乳剂(TP)
肠道血管畸形,肠内营养混悬液(SP)
血缺氧,云南白药
血缺氧,泮托拉唑钠肠溶胶囊
血缺氧,注射用过氧化碳酰胺
血缺氧,康尔心胶囊
血缺氧,精制冠心片
血缺氧,健心片
血缺氧,三磷酸腺苷二钠片
血缺氧,氟哌啶醇片
血缺氧,奋乃静片
脐周皮肤青紫色斑,注射用头孢唑林钠
脐周皮肤青紫色斑,肠内营养混悬液(SP)
脐周皮肤青紫色斑,注射用头孢唑林钠
脐周皮肤青紫色斑,肠内营养混悬液(SP)
第二性征改变,二十五味松石丸
第二性征改变,维生素C片
第二性征改变,二十五味松石丸
第二性征改变,维生素C片
第二性征改变,重组人生长激素注射液
第二性征改变,注射用重组人生长激素
腹壁静脉怒张,阿德福韦酯片
腹壁静脉怒张,二十五味松石丸
腹壁静脉怒张,强力康颗粒
腹壁静脉怒张,复方阿胶补血膏
腹壁静脉怒张,吡喹酮片
腹壁静脉怒张,马洛替酯片
腹壁静脉怒张,地奥司明片
腹壁静脉怒张,脉络舒通颗粒
腹壁静脉怒张,盐酸左氧氟沙星胶囊
腹壁静脉怒张,氟康唑胶囊
腹壁静脉怒张,盐酸甲氯芬酯胶囊
腹壁静脉怒张,地塞米松磷酸钠注射液
腹壁静脉怒张,盐酸克林霉素棕榈酸酯分散片
腹壁静脉怒张,盐酸克林霉素胶囊
腹壁静脉怒张,健儿清解液
腹壁静脉怒张,小儿喜食糖浆
腹壁静脉怒张,香砂养胃丸
腹壁静脉怒张,马来酸曲美布汀分散片
腹壁静脉怒张,二十五味松石丸
腹壁静脉怒张,维生素C片
胆汁淤滞,阿德福韦酯片
胆汁淤滞,二十五味松石丸
胆汁淤滞,二十五味松石丸
胆汁淤滞,维生素C片
胆汁淤滞,肝复康丸
胆汁淤滞,辅酶Q10胶囊
鼻出血,阿德福韦酯片
鼻出血,二十五味松石丸
鼻出血,复方万年青胶囊
鼻出血,康莱特注射液
鼻出血,维生素B6片
鼻出血,三维鱼肝油乳
鼻出血,乌苯美司胶囊
鼻出血,复方皂矾丸
鼻出血,转移因子口服溶液
鼻出血,硫唑嘌呤片
鼻出血,醋酸甲萘氢醌片
鼻出血,维生素K1注射液
鼻出血,维生素C片
鼻出血,维生素C片
鼻出血,复方黄黛片
鼻出血,心脑欣丸
鼻出血,氯雷他定片
鼻出血,氯雷他定胶囊
鼻出血,伤科接骨片
鼻出血,梁财信跌打丸
鼻出血,舒筋活血片
鼻出血,骨肽片
鼻出血,奥拉西坦胶囊
鼻出血,吡拉西坦片
鼻出血,生三七散
鼻出血,三七片
鼻出血,生三七散
鼻出血,三七片
鼻出血,生三七散
鼻出血,三七片
鼻出血,注射用盐酸平阳霉素
鼻出血,鱼肝油酸钠注射液
鼻出血,转移因子口服溶液
鼻出血,消癌平片
鼻出血,注射用盐酸平阳霉素
鼻出血,鱼肝油酸钠注射液
鼻出血,醋酸可的松注射液
鼻出血,醋酸可的松片
鼻出血,生三七散
鼻出血,三七片
鼻出血,生三七散
鼻出血,三七片
鼻出血,注射用头孢唑林钠
鼻出血,诺氟沙星胶囊
鼻出血,千柏鼻炎片
鼻出血,硫唑嘌呤片
鼻出血,醋酸泼尼松片
鼻出血,环孢素软胶囊
鼻出血,复方硫酸新霉素滴眼液
鼻出血,乌苯美司胶囊
鼻出血,鲑降钙素注射液
鼻出血,酚磺乙胺注射液
鼻出血,注射用重组人凝血因子VIIa
鼻出血,生三七散
鼻出血,三七片
鼻出血,盐酸美他环素片
鼻出血,四环素片
鼻出血,转移因子口服溶液
鼻出血,消癌平片
鼻出血,藻酸双酯钠片
鼻出血,转移因子胶囊
鼻出血,硫唑嘌呤片
鼻出血,醋酸泼尼松片
鼻出血,维生素C片
鼻出血,血康口服液
鼻出血,玻璃酸钠滴眼液
鼻出血,参皇软膏
鼻出血,血尿胶囊
鼻出血,氢氯噻嗪片
鼻出血,注射用盐酸平阳霉素
鼻出血,蜡样芽孢杆菌活菌胶囊
鼻出血,维生素C片
鼻出血,白消安片
鼻出血,酚磺乙胺注射液
鼻出血,注射用重组人凝血因子VIIa
鼻出血,环孢素软胶囊
鼻出血,复方硫酸新霉素滴眼液
鼻出血,氨苄西林胶囊
鼻出血,头孢克洛颗粒
鼻出血,布美他尼片
鼻出血,十一味金色丸
鼻出血,乳酸左氧氟沙星片
鼻出血,阿奇霉素片
鼻出血,维生素C片
鼻出血,维生素C片
鼻出血,注射用盐酸平阳霉素
鼻出血,蜡样芽孢杆菌活菌胶囊
鼻出血,酚磺乙胺注射液
鼻出血,注射用重组人凝血因子VIIa
鼻出血,酚磺乙胺注射液
鼻出血,注射用重组人凝血因子VIIa
鼻出血,多维元素片
鼻出血,多维元素片(21)
鼻出血,藻酸双酯钠片
鼻出血,转移因子胶囊
鼻出血,白消安片
鼻出血,磷[32P]酸钠盐口服溶液
鼻出血,糠酸莫米松凝胶
鼻出血,止痒消炎水
鼻出血,注射用盐酸平阳霉素
鼻出血,鱼肝油酸钠注射液
鼻出血,醋酸甲萘氢醌片
鼻出血,人凝血因子Ⅷ
鼻出血,硫唑嘌呤片
鼻出血,醋酸泼尼松片
鼻出血,维生素K1注射液
鼻出血,亚硫酸氢钠甲萘醌注射液
鼻出血,转移因子口服溶液
鼻出血,硫唑嘌呤片
鼻出血,伤科接骨片
鼻出血,梁财信跌打丸
鼻出血,蛇胆川贝液
鼻出血,抗痨颗粒
鼻出血,酚磺乙胺注射液
鼻出血,注射用重组人凝血因子VIIa
鼻出血,转移因子口服溶液
鼻出血,硫唑嘌呤片
鼻出血,氨甲环酸片
鼻出血,血宁胶囊
鼻出血,醋酸甲萘氢醌片
鼻出血,人凝血因子Ⅷ
鼻出血,藻酸双酯钠片
鼻出血,转移因子胶囊
鼻出血,头孢氨苄胶囊
鼻出血,红霉素肠溶片
鼻出血,维生素C片
鼻出血,醋酸甲萘氢醌片
鼻出血,人凝血因子Ⅷ
鼻出血,醋酸甲萘氢醌片
鼻出血,人凝血因子Ⅷ
鼻出血,醋酸甲萘氢醌片
鼻出血,人凝血因子Ⅷ
鼻出血,醋酸甲萘氢醌片
鼻出血,人凝血因子Ⅷ
鼻出血,醋酸甲萘氢醌片
鼻出血,人凝血因子Ⅷ
鼻出血,醋酸甲萘氢醌片
鼻出血,人凝血因子Ⅷ
鼻出血,注射用胰激肽原酶
鼻出血,诺氟沙星胶囊
鼻出血,氯霉素片
鼻出血,醋酸泼尼松片
鼻出血,呋塞米片
鼻出血,包醛氧淀粉胶囊
鼻出血,维生素C片
鼻出血,转移因子口服溶液
鼻出血,消癌平片
鼻出血,呋塞米片
鼻出血,厄贝沙坦分散片
鼻出血,醋酸甲萘氢醌片
鼻出血,人凝血因子Ⅷ
鼻出血,白消安片
鼻出血,磷[32P]酸钠盐口服溶液
鼻出血,强肝片
鼻出血,复方二氯醋酸二异丙胺片
鼻出血,生血宁片
鼻出血,芦丁片
鼻出血,阿德福韦酯片
鼻出血,恩替卡韦分散片
鼻出血,马来酸氯苯那敏片
鼻出血,盐酸异丙嗪片
鼻出血,蹄鞘胶囊
鼻出血,养肝胶囊
鼻出血,清开灵注射液
鼻出血,注射用两性霉素B
鼻出血,布美他尼片
鼻出血,十一味金色丸
鼻出血,黄体酮胶囊
鼻出血,独一味颗粒
鼻出血,二十五味松石丸
鼻出血,维生素C片
鼻出血,复方黄黛片
鼻出血,心脑欣丸
鼻出血,硫唑嘌呤片
鼻出血,乌苯美司胶囊
鼻出血,维生素C片
鼻出血,血康口服液
鼻出血,蛤蚧定喘丸
鼻出血,氨茶碱片
鼻出血,盐酸甲氯芬酯胶囊
鼻出血,地塞米松磷酸钠注射液
鼻出血,无极膏
鼻出血,止痒消炎水
鼻出血,门冬氨酸钾镁片
鼻出血,氯化钾缓释片
鼻出血,头孢克洛颗粒
鼻出血,鼻窦炎口服液
痤疮样皮疹,布美他尼片
痤疮样皮疹,十一味金色丸
痤疮样皮疹,雷公藤多苷片
痤疮样皮疹,雷公藤多甙片
痤疮样皮疹,雷公藤多苷片
痤疮样皮疹,雷公藤多甙片
痤疮样皮疹,雷公藤多苷片
痤疮样皮疹,雷公藤多甙片
痤疮样皮疹,无极膏
痤疮样皮疹,复方曲安奈德乳膏
痤疮样皮疹,雷公藤多苷片
痤疮样皮疹,雷公藤多甙片
痤疮样皮疹,复方珍珠暗疮胶囊
痤疮样皮疹,无极膏
痤疮样皮疹,头孢氨苄胶囊
痤疮样皮疹,甘草锌颗粒
痤疮样皮疹,咪康唑氯倍他索乳膏
痤疮样皮疹,曲安奈德益康唑乳膏
对光反射迟钝,布美他尼片
对光反射迟钝,十一味金色丸
对光反射迟钝,氯化钠注射液
对光反射迟钝,和血明目片
对光反射迟钝,胰激肽原酶肠溶片
对光反射迟钝,布美他尼片
对光反射迟钝,十一味金色丸
对光反射迟钝,注射用盐酸尼莫司汀
对光反射迟钝,谷维素片
对光反射迟钝,氯氮平口腔崩解片
对光反射迟钝,注射用香菇多糖
对光反射迟钝,苦参碱氯化钠注射液
对光反射迟钝,注射用香菇多糖
对光反射迟钝,苦参碱氯化钠注射液
对光反射迟钝,维生素B2片
对光反射迟钝,肠内营养乳剂(TP)
对光反射迟钝,保儿安颗粒
对光反射迟钝,乳酸菌素片
痢疾样大便,马洛替酯片
痢疾样大便,吡喹酮片
痢疾样大便,氟尿嘧啶植入剂
痢疾样大便,消癌平片
痢疾样大便,益肾灵颗粒
痢疾样大便,补肾斑龙片
痢疾样大便,猴头菌提取物颗粒
痢疾样大便,柳氮磺吡啶栓
粪内或直肠乙状...,马洛替酯片
粪内或直肠乙状...,吡喹酮片
粪内或直肠乙状...,吡喹酮片
粪内或直肠乙状...,马洛替酯片
粪内或直肠乙状...,参茸卫生丸
粪内或直肠乙状...,当归片
肢端缺血,地奥司明片
肢端缺血,脉络舒通颗粒
肢端缺血,硫辛酸胶囊
肢端缺血,阿卡波糖胶囊
肢端缺血,维生素C咀嚼片
肢端缺血,维生素C片
肢端缺血,红霉素肠溶片
肢端缺血,琥乙红霉素颗粒
肢端缺血,消炎镇痛膏
肢端缺血,舒筋活血片
大便黑色粘稠,泮托拉唑钠肠溶胶囊
大便黑色粘稠,裸花紫珠分散片
大便呈青黑色,泮托拉唑钠肠溶胶囊
大便呈青黑色,裸花紫珠分散片
肠管出血,泮托拉唑钠肠溶胶囊
肠管出血,裸花紫珠分散片
肠管出血,注射用盐酸平阳霉素
肠管出血,鱼肝油酸钠注射液
频吐白沫,普瑞巴林胶囊
频吐白沫,吡拉西坦片
健忘,复方万年青胶囊
健忘,消癌平片
健忘,益肾灵颗粒
健忘,补肾斑龙片
健忘,解郁安神颗粒
健忘,谷维素片
健忘,解郁安神颗粒
健忘,谷维素片
健忘,参茸卫生丸
健忘,阿胶益寿口服液
健忘,阿奇霉素片
健忘,阿奇霉素分散片
健忘,盐酸帕罗西汀片
健忘,盐酸度洛西汀肠溶胶囊
健忘,甲磺酸伊马替尼片
健忘,高三尖杉酯碱注射液
健忘,奥拉西坦胶囊
健忘,吡拉西坦片
健忘,奥拉西坦胶囊
健忘,吡拉西坦片
健忘,安宫牛黄丸
健忘,巴特日七味丸
健忘,注射用六氟化硫微泡
健忘,葡萄糖注射液
健忘,蜂胶片
健忘,非诺贝特片
健忘,益坤宁片
健忘,黄体酮胶囊
健忘,苯磺酸氨氯地平胶囊
健忘,清脑降压胶囊
健忘,醋酸泼尼松片
健忘,苯丁酸氮芥片
健忘,注射用七叶皂苷钠
健忘,七叶皂苷钠片
健忘,氟哌啶醇片
健忘,奋乃静片
健忘,归脾合剂
健忘,当归片
健忘,参志胶囊
健忘,宁心益智胶囊
健忘,甘草锌胶囊
健忘,吡拉西坦片
健忘,肾康宁片
健忘,补肾强身片
健忘,通脉养心丸
健忘,宁心宝胶囊
健忘,解郁安神颗粒
健忘,谷维素片
健忘,通脉养心丸
健忘,宁心宝胶囊
健忘,通脉养心丸
健忘,宁心宝胶囊
健忘,葡萄糖注射液
健忘,氯化钠注射液
手足麻木,复方万年青胶囊
手足麻木,消癌平片
手足麻木,祖师麻片
手足麻木,痹祺胶囊
手足麻木,叶酸片
手足麻木,甲钴胺胶囊
手足麻木,注射用鼠神经生长因子
手足麻木,布美他尼片
手足麻木,乳酸左氧氟沙星片
手足麻木,阿奇霉素片
手足麻木,左甲状腺素钠片
手足麻木,甲状腺片
手足麻木,布美他尼片
手足麻木,十一味金色丸
手足麻木,消炎镇痛膏
手足麻木,追风药酒
手足麻木,巴氯芬片
手足麻木,益髓颗粒
手足麻木,肌醇烟酸酯片
手足麻木,尼麦角林片
手足麻木,归脾合剂
手足麻木,当归片
手足麻木,巴氯芬片
手足麻木,强力康颗粒
手足麻木,香砂养胃丸
手足麻木,马来酸曲美布汀分散片
手足麻木,复方肝浸膏片
手足麻木,腺苷钴胺片
手足麻木,尼美舒利胶囊
手足麻木,骨肽片
流产,二十五味松石丸
流产,维生素C片
流产,甲磺酸溴隐亭片
流产,注射用尿促卵泡素
流产,氟尿嘧啶注射液
流产,消癌平片
流产,黄体酮胶囊
流产,独一味颗粒
流产,精蛋白锌胰岛素注射液(30R)
流产,胰岛素注射液
流产,强肝糖浆
流产,地屈孕酮片
流产,枸橼酸氯米芬胶囊
流产,氨甲环酸片
流产,血宁胶囊
流产,叶酸片
流产,甲钴胺胶囊
流产,芪芳气血颗粒
流产,归圆口服液
流产,生化丸
流产,抗宫炎片
流产,通脉颗粒
流产,羟苯磺酸钙胶囊
流产,乙酰螺旋霉素片
流产,螺旋霉素胶囊
流产,依托红霉素片
流产,硬脂酸红霉素颗粒
流产,诺氟沙星胶囊
流产,环孢素软胶囊
流产,复方硫酸新霉素滴眼液
流产,丙酸氯倍他索乳膏
流产,哈西奈德溶液
流产,甲磺酸溴隐亭片
流产,注射用重组人促卵泡激素
流产,芦丁片
流产,曲克芦丁片
流产,醋酸甲地孕酮分散片
流产,苯丁酸氮芥片
流产,氟尿嘧啶注射液
流产,醋酸甲地孕酮分散片
流产,丹鳖胶囊
流产,断血流滴丸
流产,苯妥英钠片
流产,甲巯咪唑片
流产,甲泼尼龙片
闭经,眼氨肽注射液
闭经,注射用胞磷胆碱钠肌苷
闭经,二十五味松石丸
闭经,维生素C片
闭经,甲泼尼龙片
闭经,醋酸氢化可的松片
闭经,贞芪扶正颗粒
闭经,醋酸泼尼松龙注射液
闭经,注射用异环磷酰胺
闭经,注射用顺铂
闭经,甲磺酸溴隐亭片
闭经,注射用尿促卵泡素
闭经,黄体酮胶囊
闭经,止痛化癥片
闭经,参茸卫生丸
闭经,阿胶益寿口服液
闭经,甲磺酸-a-二氢麦角隐亭片
闭经,注射用甲氨蝶呤
闭经,巯嘌呤片
闭经,枸橼酸氯米芬片
闭经,调经促孕丸
闭经,卡前列甲酯栓
闭经,奥利司他片
闭经,轻身消胖丸
闭经,植物萃取抑菌剂
闭经,黄体酮胶囊
闭经,止痛化癥片
闭经,甲磺酸溴隐亭片
闭经,注射用醋酸兰瑞肽
闭经,黄体酮胶囊
闭经,独一味颗粒
闭经,积雪苷霜软膏
闭经,脉管复康片
闭经,苦参碱氯化钠注射液
闭经,注射用顺铂
闭经,黄体酮胶囊
闭经,独一味颗粒
闭经,酒石酸托特罗定片
闭经,替勃龙片
闭经,苦参碱氯化钠注射液
闭经,注射用顺铂
闭经,氟尿嘧啶注射液
闭经,醋酸甲地孕酮分散片
闭经,大黄蛰虫丸
闭经,健身全鹿丸
闭经,生化丸
闭经,抗宫炎片
闭经,抗宫炎片
闭经,复方醋酸棉酚片
闭经,甘草锌胶囊
闭经,甘草锌颗粒
闭经,安宫牛黄丸
闭经,巴特日七味丸
闭经,甲泼尼龙片
闭经,醋酸氢化可的松片
闭经,注射用甲氨蝶呤
闭经,注射用顺铂
闭经,坤泰胶囊
闭经,己烯雌酚片
闭经,蛇胆川贝液
闭经,异烟肼片
闭经,重组人生长激素注射液
闭经,注射用重组人生长激素
闭经,醋酸甲羟孕酮分散片
闭经,醋酸甲地孕酮分散片
闭经,奥拉西坦胶囊
闭经,吡拉西坦片
闭经,重组人生长激素注射液
闭经,注射用重组人生长激素
闭经,强力康颗粒
闭经,司莫司汀胶囊
闭经,奥利司他片
闭经,轻身消胖丸
闭经,螺内酯片
闭经,氨苯蝶啶片
闭经,植物萃取抑菌剂
闭经,氟尿嘧啶注射液
闭经,醋酸甲地孕酮分散片
闭经,大黄蛰虫丸
闭经,黄体酮胶囊
闭经,甘露醇注射液
闭经,复方甘露醇注射液
闭经,苦参碱氯化钠注射液
闭经,注射用顺铂
闭经,甲磺酸溴隐亭片
闭经,注射用重组人促卵泡激素
闭经,丙硫氧嘧啶片
闭经,对氨基水杨酸钙片
闭经,益坤宁片
闭经,黄体酮胶囊
闭经,强力康颗粒
闭经,司莫司汀胶囊
闭经,醋酸甲地孕酮分散片
闭经,苯丁酸氮芥片
闭经,醋酸甲地孕酮分散片
闭经,苯丁酸氮芥片
闭经,醋酸甲地孕酮分散片
闭经,苯丁酸氮芥片
闭经,醋酸甲地孕酮分散片
闭经,苯丁酸氮芥片
闭经,醋酸甲地孕酮分散片
闭经,苯丁酸氮芥片
闭经,醋酸甲地孕酮分散片
闭经,苯丁酸氮芥片
闭经,金刚藤口服液
闭经,小金胶囊
闭经,金刚藤口服液
闭经,小金胶囊
闭经,金刚藤口服液
闭经,小金胶囊
闭经,感冒清胶囊
闭经,牛黄解毒丸
闭经,注射用头孢噻肟钠
闭经,小儿双磺甲氧苄啶颗粒
闭经,甲磺酸-a-二氢麦角隐亭片
闭经,注射用香菇多糖
闭经,苦参碱氯化钠注射液
闭经,益母草颗粒
闭经,妇科调经片
闭经,苯磺酸氨氯地平片
闭经,奥美沙坦酯片
闭经,甘草锌胶囊
闭经,吡拉西坦片
闭经,枸橼酸氯米芬片
闭经,调经促孕丸
闭经,黄体酮胶囊
闭经,独一味颗粒
闭经,复方大红袍止血胶囊
闭经,黄体酮胶囊
闭经,甘草锌胶囊
