Symptom,noteatFood
肝脏病变弥漫,干腌菜
肝脏病变弥漫,芝麻
肝脏病变弥漫,杏仁
肝脏病变弥漫,青豆
肝脏病变弥漫,啤酒
肝脏病变弥漫,白酒
肝脏病变弥漫,咸鸭蛋
肝脏病变弥漫,鸭血(白鸭)
肝脏病变弥漫,腐竹
肝脏病变弥漫,白扁豆
肝脏病变弥漫,田螺
肝脏病变弥漫,泥鳅
HBV与HCV...,干腌菜
HBV与HCV...,鸡肝
HBV与HCV...,杏仁
HBV与HCV...,油豆腐
HBV与HCV...,啤酒
HBV与HCV...,白酒
HBV与HCV...,咸鸭蛋
HBV与HCV...,花生仁（炸）
肝功检查胆红素...,干腌菜
肝功检查胆红素...,鸡肝
肝功检查胆红素...,杏仁
肝功检查胆红素...,油豆腐
肝功检查胆红素...,白酒
肝功检查胆红素...,螃蟹
肝功检查胆红素...,龙虾
肝功检查胆红素...,河虾
肝被膜紧张,干腌菜
肝被膜紧张,鸡肝
肝被膜紧张,杏仁
肝被膜紧张,油豆腐
肝被膜紧张,白酒
肝被膜紧张,杏仁
肝被膜紧张,腐竹
肝被膜紧张,赤小豆
肝被膜紧张,赤小豆
肝被膜紧张,白扁豆
肝被膜紧张,田螺
肝被膜紧张,海螺
肝大而硬,干腌菜
肝大而硬,鸡肝
肝大而硬,杏仁
肝大而硬,油豆腐
肝大而硬,白酒
肝大而硬,螃蟹
肝大而硬,龙虾
肝大而硬,河虾
肝大而硬,干腌菜
肝大而硬,白酒
肝大而硬,公鸡
肝大而硬,腐竹
肝大而硬,黄酒
肝大而硬,白酒
肝大而硬,鸡蛋
肝大而硬,鸭肉
肝大而硬,咸鸭蛋
肝大而硬,花生仁（炸）
肝大而硬,咸鱼
肝大而硬,田螺
肝大而硬,啤酒
肝大而硬,赤小豆
肝大而硬,猪肚
肝大而硬,香肠
结痂,干腌菜
结痂,啤酒
结痂,白酒
结痂,鸡肝
结痂,啤酒
结痂,腐竹
结痂,白扁豆
结痂,鱼肉
结痂,白扁豆
结痂,草鱼
结痂,猪油（板油）
结痂,猪小排（猪肋排）
结痂,螺丝菜
结痂,干腌菜
结痂,鸭血(白鸭)
结痂,绿豆
结痂,白酒
结痂,火腿肠
结痂,火腿
结痂,小葱
结痂,白酒
结痂,鸭血(白鸭)
结痂,赤小豆
结痂,白扁豆
结痂,白酒
结痂,鸭血(白鸭)
结痂,腐竹
结痂,赤小豆
结痂,黄酒
结痂,白酒
结痂,鸭血(白鸭)
结痂,腐竹
结痂,黄酒
结痂,白酒
结痂,鸭血(白鸭)
结痂,腐竹
结痂,鸭血(白鸭)
结痂,花生
结痂,赤小豆
结痂,白扁豆
结痂,杏仁
结痂,腐竹
结痂,赤小豆
结痂,白扁豆
结痂,白酒
结痂,杏仁
结痂,腐竹
结痂,赤小豆
结痂,白酒
结痂,杏仁
结痂,赤小豆
结痂,白扁豆
结痂,白酒
结痂,杏仁
结痂,赤小豆
结痂,白扁豆
结痂,杏仁
结痂,腐竹
结痂,赤小豆
结痂,白扁豆
结痂,赤小豆
结痂,白扁豆
结痂,猪小排（猪肋排）
结痂,猪脑
结痂,鸭血(白鸭)
结痂,绿豆
结痂,白扁豆
结痂,田螺
结痂,干腌菜
结痂,鹅肉
结痂,羊油
结痂,螃蟹
结痂,干腌菜
结痂,啤酒
结痂,白酒
结痂,鸡爪
结痂,白酒
结痂,赤小豆
结痂,白扁豆
结痂,螃蟹
结痂,白酒
结痂,公鸡
结痂,鹅
结痂,咸鱼
结痂,啤酒
结痂,白酒
结痂,咸鸭蛋
结痂,油豆腐
结痂,白酒
结痂,赤小豆
结痂,白扁豆
结痂,螃蟹
结痂,白酒
结痂,赤小豆
结痂,白扁豆
结痂,河虾
结痂,啤酒
结痂,白酒
结痂,核桃
结痂,螃蟹
结痂,白酒
结痂,赤小豆
结痂,白扁豆
结痂,河虾
结痂,蜂蜜
结痂,啤酒
结痂,白酒
结痂,赤小豆
结痂,啤酒
结痂,公鸡
结痂,赤小豆
结痂,白扁豆
结痂,啤酒
结痂,红葡萄酒
结痂,白酒
结痂,螃蟹
结痂,白酒
结痂,杏仁
结痂,绿豆
结痂,黑豆
结痂,白酒
结痂,绿豆
结痂,黑豆
结痂,赤小豆
结痂,啤酒
结痂,鳕鱼
结痂,墨鱼(干)
结痂,猪肚
结痂,啤酒
结痂,白酒
结痂,绿豆
结痂,黑豆
结痂,绿豆
结痂,黑豆
结痂,赤小豆
结痂,虾皮
结痂,啤酒
结痂,白酒
结痂,松子仁
结痂,核桃
结痂,腐竹
结痂,白扁豆
结痂,虾米
结痂,螃蟹
结痂,鹿肉
结痂,白酒
结痂,鸡肝
结痂,杏仁
结痂,鹿肉
结痂,白酒
结痂,鸡肝
结痂,杏仁
结痂,鹿肉
结痂,啤酒
结痂,白酒
结痂,鸡肝
结痂,白砂糖
结痂,白酒
结痂,花生（炒）
结痂,白扁豆
结痂,鹿肉
结痂,鸡肝
结痂,杏仁
结痂,虾皮
结痂,鹿肉
结痂,啤酒
结痂,白酒
结痂,鸡肝
结痂,鹿肉
结痂,鸡肝
结痂,杏仁
结痂,虾皮
结痂,白砂糖
结痂,花生（炒）
结痂,白扁豆
结痂,螃蟹
结痂,啤酒
结痂,白酒
结痂,鸭血(白鸭)
结痂,绿豆
结痂,干腌菜
结痂,鸡肝
结痂,腐竹
结痂,白扁豆
结痂,干腌菜
结痂,啤酒
结痂,白酒
结痂,鸭血(白鸭)
结痂,白酒
结痂,鸭血(白鸭)
结痂,绿豆
结痂,田螺
结痂,白酒
结痂,鸭血(白鸭)
结痂,绿豆
结痂,田螺
结痂,鸭血(白鸭)
结痂,绿豆
结痂,田螺
结痂,蛏子
结痂,白酒
结痂,鸭血(白鸭)
结痂,田螺
结痂,海蜇头
结痂,啤酒
结痂,白酒
结痂,鸡蛋黄
结痂,鸭血(白鸭)
结痂,啤酒
结痂,白酒
结痂,咸鸭蛋
结痂,鸭血(白鸭)
结痂,干腌菜
结痂,咸鸭蛋
结痂,赤小豆
结痂,咸鱼
结痂,啤酒
结痂,鸭血(白鸭)
结痂,鸡爪
结痂,鸡翅
结痂,干腌菜
结痂,蜂蜜
结痂,啤酒
结痂,红葡萄酒
结痂,干腌菜
结痂,白酒
结痂,鸡蛋黄
结痂,鸡蛋
结痂,干腌菜
结痂,啤酒
结痂,白酒
结痂,鸡蛋黄
结痂,干腌菜
结痂,啤酒
结痂,白酒
结痂,鸡蛋黄
结痂,咸鸭蛋
结痂,鸭肝
结痂,鸡肝
结痂,花生仁（炸）
结痂,苏打粉
结痂,咸鸭蛋
结痂,花生仁（炸）
结痂,鱿鱼(鲜)
结痂,干腌菜
结痂,鸡蛋黄
结痂,羊油
结痂,咸鱼
结痂,咸鸭蛋
结痂,花生仁（炸）
结痂,咸鱼
结痂,龙虾
结痂,杏仁
结痂,腐竹
结痂,田螺
结痂,沙丁鱼
结痂,啤酒
结痂,白酒
结痂,咸鸭蛋
结痂,花生仁（炸）
结痂,干腌菜
结痂,啤酒
结痂,白酒
结痂,田螺
结痂,鸭血(白鸭)
结痂,绿豆
结痂,田螺
结痂,沙丁鱼
结痂,咸鸭蛋
结痂,花生仁（炸）
结痂,咸鱼
结痂,龙虾
结痂,咸鸭蛋
结痂,鸡血
结痂,鸡肝
结痂,银鱼
结痂,咸鸭蛋
结痂,鸡血
结痂,鸡肝
结痂,银鱼
结痂,松子仁
结痂,小龙虾
结痂,虾皮
结痂,田螺
结痂,白酒
结痂,咸鸭蛋
结痂,花生仁（炸）
结痂,咸鱼
结痂,啤酒
结痂,白酒
结痂,淡菜(鲜)
结痂,猪脑
结痂,啤酒
结痂,白酒
结痂,咸鸭蛋
结痂,花生仁（炸）
结痂,啤酒
结痂,白酒
结痂,咸鸭蛋
结痂,花生仁（炸）
结痂,啤酒
结痂,江米酒
结痂,白酒
结痂,公鸡
结痂,咸鸭蛋
结痂,莲子
结痂,花生仁（炸）
结痂,咸鱼
结痂,苹果脯
结痂,啤酒
结痂,江米酒
结痂,黄酒
结痂,啤酒
结痂,黄酒
结痂,白酒
结痂,螃蟹
结痂,螃蟹
结痂,海蟹
结痂,海虾
结痂,海螺
结痂,干腌菜
结痂,啤酒
结痂,白酒
结痂,咸鸭蛋
舌炎,干腌菜
舌炎,啤酒
舌炎,白酒
舌炎,鸡肝
舌炎,南瓜子仁
舌炎,白果（鲜）
舌炎,绿豆
舌炎,黑豆
舌炎,啤酒
舌炎,白酒
舌炎,南瓜子仁
舌炎,白果（鲜）
舌炎,啤酒
舌炎,白酒
舌炎,南瓜子仁
舌炎,白果（鲜）
舌炎,干腌菜
舌炎,白酒
舌炎,芝麻
舌炎,杏仁
舌炎,干腌菜
舌炎,啤酒
舌炎,啤酒
舌炎,白酒
舌炎,干腌菜
舌炎,白酒
舌炎,咸鸭蛋
舌炎,杏仁
舌炎,螺丝菜
舌炎,干腌菜
舌炎,鸭血(白鸭)
舌炎,绿豆
舌炎,鸭血(白鸭)
舌炎,绿豆
舌炎,红豆沙
舌炎,黑豆
舌炎,杏仁
舌炎,赤小豆
舌炎,白扁豆
舌炎,螃蟹
舌炎,白酒
舌炎,杏仁
舌炎,赤小豆
舌炎,白扁豆
舌炎,啤酒
舌炎,白酒
舌炎,核桃
舌炎,螃蟹
舌炎,啤酒
舌炎,公鸡
舌炎,赤小豆
舌炎,白扁豆
舌炎,螃蟹
舌炎,蛤蜊
舌炎,猪肚
舌炎,羊肉(肥瘦)
舌炎,白酒
舌炎,螃蟹
舌炎,海参
舌炎,蛤蜊
舌炎,啤酒
舌炎,白酒
舌炎,赤小豆
舌炎,白扁豆
舌炎,白砂糖
舌炎,花生（炒）
舌炎,白扁豆
舌炎,螃蟹
舌炎,啤酒
舌炎,黄酒
舌炎,白酒
舌炎,田螺
舌炎,啤酒
舌炎,白酒
舌炎,淡菜(鲜)
舌炎,猪脑
胃肠道症状,干腌菜
胃肠道症状,啤酒
胃肠道症状,白酒
胃肠道症状,鸡肝
胃肠道症状,鸡蛋
胃肠道症状,鹌鹑蛋
胃肠道症状,鸡心
胃肠道症状,鸡腿
胃肠道症状,啤酒
胃肠道症状,白酒
胃肠道症状,杏仁
胃肠道症状,南瓜子仁
胃肠道症状,南瓜子仁
胃肠道症状,白果（鲜）
胃肠道症状,绿豆
胃肠道症状,黑豆
胃肠道症状,南瓜子仁
胃肠道症状,白果（鲜）
胃肠道症状,绿豆
胃肠道症状,黑豆
胃肠道症状,啤酒
胃肠道症状,白酒
胃肠道症状,南瓜子仁
胃肠道症状,白果（鲜）
胃肠道症状,南瓜子仁
胃肠道症状,白果（鲜）
胃肠道症状,绿豆
胃肠道症状,黑豆
胃肠道症状,啤酒
胃肠道症状,白酒
胃肠道症状,鸭掌
胃肠道症状,南瓜子仁
胃肠道症状,啤酒
胃肠道症状,白酒
胃肠道症状,南瓜子仁
胃肠道症状,白果（鲜）
胃肠道症状,杏仁
胃肠道症状,泥鳅
胃肠道症状,鱼腥草
胃肠道症状,洋葱
胃肠道症状,干腌菜
胃肠道症状,腊肉（烟肉）
胃肠道症状,洋葱
胃肠道症状,香菜
胃肠道症状,啤酒
胃肠道症状,白酒
胃肠道症状,咸鸭蛋
胃肠道症状,鸭血(白鸭)
胃肠道症状,干腌菜
胃肠道症状,啤酒
胃肠道症状,白酒
胃肠道症状,腐竹
胃肠道症状,麦芽糖
胃肠道症状,冰糖
胃肠道症状,白砂糖
胃肠道症状,鸡蛋黄
胃肠道症状,干腌菜
胃肠道症状,啤酒
胃肠道症状,白酒
胃肠道症状,鸭血(白鸭)
胃肠道症状,啤酒
胃肠道症状,黄酒
胃肠道症状,白酒
胃肠道症状,鸡心
胃肠道症状,杏仁
胃肠道症状,腐竹
胃肠道症状,白扁豆
胃肠道症状,草鱼
胃肠道症状,面肥
胃肠道症状,白酒
胃肠道症状,咸鸭蛋
胃肠道症状,鸡血
胃肠道症状,鸭肉
胃肠道症状,杏仁
胃肠道症状,绿豆
胃肠道症状,赤小豆
胃肠道症状,鸭血(白鸭)
胃肠道症状,绿豆
胃肠道症状,红豆沙
胃肠道症状,黑豆
胃肠道症状,鸡蛋黄
胃肠道症状,鸭血(白鸭)
胃肠道症状,绿豆
胃肠道症状,红豆沙
胃肠道症状,啤酒
胃肠道症状,白酒
胃肠道症状,绿豆
胃肠道症状,黑豆
胃肠道症状,赤小豆
胃肠道症状,白扁豆
胃肠道症状,虾皮
胃肠道症状,螃蟹
胃肠道症状,啤酒
胃肠道症状,白酒
胃肠道症状,核桃
胃肠道症状,螃蟹
胃肠道症状,啤酒
胃肠道症状,红葡萄酒
胃肠道症状,白酒
胃肠道症状,螃蟹
胃肠道症状,白砂糖
胃肠道症状,鸡蛋
胃肠道症状,花生（炒）
胃肠道症状,花生
胃肠道症状,啤酒
胃肠道症状,白酒
胃肠道症状,赤小豆
胃肠道症状,白扁豆
胃肠道症状,白酒
胃肠道症状,鸭蛋
胃肠道症状,鸭血(白鸭)
胃肠道症状,鸭肉
胃肠道症状,白砂糖
胃肠道症状,花生（炒）
胃肠道症状,白扁豆
胃肠道症状,羊油
胃肠道症状,白砂糖
胃肠道症状,花生（炒）
胃肠道症状,白扁豆
胃肠道症状,螃蟹
胃肠道症状,白砂糖
胃肠道症状,花生（炒）
胃肠道症状,白扁豆
胃肠道症状,螃蟹
胃肠道症状,干腌菜
胃肠道症状,白砂糖
胃肠道症状,咸鸭蛋
胃肠道症状,花生（炒）
胃肠道症状,鹿肉
胃肠道症状,啤酒
胃肠道症状,白酒
胃肠道症状,鸡肝
胃肠道症状,乌龟
胃肠道症状,绿豆
胃肠道症状,赤小豆
胃肠道症状,田螺
胃肠道症状,鸡肝
胃肠道症状,腐竹
胃肠道症状,白扁豆
胃肠道症状,田螺
胃肠道症状,鸡肝
胃肠道症状,腐竹
胃肠道症状,白扁豆
胃肠道症状,田螺
胃肠道症状,白酒
胃肠道症状,洋葱
胃肠道症状,辣椒(青、尖)
胃肠道症状,番茄
胃肠道症状,啤酒
胃肠道症状,白酒
胃肠道症状,鸭血(白鸭)
胃肠道症状,虾皮
胃肠道症状,鹿肉
胃肠道症状,鸡肝
胃肠道症状,虾皮
胃肠道症状,海虾
胃肠道症状,鸭血(白鸭)
胃肠道症状,绿豆
胃肠道症状,田螺
胃肠道症状,淡菜(鲜)
胃肠道症状,鸭血(白鸭)
胃肠道症状,鸡爪
胃肠道症状,鸡翅
胃肠道症状,鹅肉
胃肠道症状,干腌菜
胃肠道症状,蜂蜜
胃肠道症状,啤酒
胃肠道症状,红葡萄酒
胃肠道症状,啤酒
胃肠道症状,白酒
胃肠道症状,田螺
胃肠道症状,淡菜(鲜)
胃肠道症状,干腌菜
胃肠道症状,蜂蜜
胃肠道症状,啤酒
胃肠道症状,白酒
胃肠道症状,芝麻
胃肠道症状,绿豆
胃肠道症状,咸鱼
胃肠道症状,田螺
胃肠道症状,干腌菜
胃肠道症状,啤酒
胃肠道症状,红葡萄酒
胃肠道症状,白酒
胃肠道症状,啤酒
胃肠道症状,江米酒
胃肠道症状,黄酒
胃肠道症状,白酒
胃肠道症状,白酒
胃肠道症状,杏仁
胃肠道症状,绿豆
胃肠道症状,黑豆
稀便,干腌菜
稀便,鸡肝
稀便,杏仁
稀便,白扁豆
稀便,南瓜子仁
稀便,白果（鲜）
稀便,绿豆
稀便,黑豆
稀便,啤酒
稀便,白酒
稀便,南瓜子仁
稀便,白果（鲜）
稀便,啤酒
稀便,白酒
稀便,南瓜子仁
稀便,白果（鲜）
稀便,河蚌
稀便,鱼腥草
稀便,洋葱
稀便,辣椒(红、尖、干)
稀便,干腌菜
稀便,芝麻
稀便,杏仁
稀便,青豆
稀便,啤酒
稀便,白酒
稀便,鸡蛋
稀便,鸭肉
稀便,啤酒
稀便,红葡萄酒
稀便,白酒
稀便,螃蟹
稀便,啤酒
稀便,红葡萄酒
稀便,白酒
稀便,螃蟹
稀便,花生（炒）
稀便,白扁豆
稀便,螃蟹
稀便,海蜇皮
稀便,干腌菜
稀便,白砂糖
稀便,咸鸭蛋
稀便,花生（炒）
稀便,白砂糖
稀便,花生（炒）
稀便,白扁豆
稀便,咸鱼
稀便,鸡肝
稀便,腐竹
稀便,白扁豆
稀便,田螺
稀便,鸭血(白鸭)
稀便,绿豆
稀便,田螺
稀便,螃蟹
稀便,白酒
稀便,羊油
稀便,油条
稀便,辣椒(红、尖、干)
稀便,啤酒
稀便,白酒
稀便,鸭血(白鸭)
稀便,虾皮
稀便,鹿肉
稀便,鸡肝
稀便,杏仁
稀便,松子仁
稀便,干腌菜
稀便,蜂蜜
稀便,啤酒
稀便,红葡萄酒
稀便,咸鸭蛋
稀便,花生仁（炸）
稀便,咸鱼
稀便,龙虾
稀便,螃蟹
稀便,蛤蜊
稀便,咸肉
稀便,辣椒(红、尖、干)
真菌感染,干腌菜
真菌感染,鸡肝
真菌感染,杏仁
真菌感染,白扁豆
真菌感染,黄酒
真菌感染,白酒
真菌感染,鸭血(白鸭)
真菌感染,腐竹
真菌感染,杏仁
真菌感染,赤小豆
真菌感染,白扁豆
真菌感染,螃蟹
真菌感染,鹿肉
真菌感染,白酒
真菌感染,鸡肝
真菌感染,杏仁
真菌感染,干腌菜
真菌感染,鸭蛋
真菌感染,鸭肉
真菌感染,松子仁
真菌感染,鸭蛋
真菌感染,鸭肉
真菌感染,杏仁
真菌感染,腐竹
真菌感染,啤酒
真菌感染,白酒
真菌感染,鸭血(白鸭)
真菌感染,田螺
真菌感染,啤酒
真菌感染,红葡萄酒
真菌感染,白酒
真菌感染,鸭血(白鸭)
真菌感染,干腌菜
真菌感染,白酒
真菌感染,松花蛋（鸭蛋）
真菌感染,羊油
腹鸣,干腌菜
腹鸣,鸡肝
腹鸣,杏仁
腹鸣,白扁豆
腹鸣,干腌菜
腹鸣,鹌鹑蛋
腹鸣,鸡心
腹鸣,鸡腿
腹鸣,泥鳅
腹鸣,海螺
腹鸣,羊肝
腹鸣,火腿
腹鸣,干腌菜
腹鸣,啤酒
腹鸣,白酒
腹鸣,芝麻
腹鸣,鹿肉
腹鸣,啤酒
腹鸣,白酒
腹鸣,鸡肝
大便酸臭,干腌菜
大便酸臭,鸡肝
大便酸臭,杏仁
大便酸臭,白扁豆
大便酸臭,鸭血(白鸭)
大便酸臭,田螺
大便酸臭,河虾
大便酸臭,蛏子
肠鸣,干腌菜
肠鸣,啤酒
肠鸣,白酒
肠鸣,鸡肝
肠鸣,鸡蛋黄
肠鸣,鸡肝
肠鸣,杏仁
肠鸣,油皮
肠鸣,啤酒
肠鸣,白酒
肠鸣,鸡肝
肠鸣,杏仁
肠鸣,啤酒
肠鸣,白酒
肠鸣,杏仁
肠鸣,绿豆
肠鸣,啤酒
肠鸣,白酒
肠鸣,杏仁
肠鸣,绿豆
肠鸣,啤酒
肠鸣,白酒
肠鸣,鸡蛋黄
肠鸣,杏仁
肠鸣,鹌鹑蛋
肠鸣,鸡心
肠鸣,鸡腿
肠鸣,鸡肝
肠鸣,鹌鹑蛋
肠鸣,鸡心
肠鸣,鸡腿
肠鸣,鸡肝
肠鸣,鹌鹑蛋
肠鸣,鸡心
肠鸣,鸡腿
肠鸣,鸡肝
肠鸣,啤酒
肠鸣,白酒
肠鸣,杏仁
肠鸣,南瓜子仁
肠鸣,南瓜子仁
肠鸣,白果（鲜）
肠鸣,绿豆
肠鸣,黑豆
肠鸣,南瓜子仁
肠鸣,白果（鲜）
肠鸣,绿豆
肠鸣,黑豆
肠鸣,白酒
肠鸣,银鱼
肠鸣,小龙虾
肠鸣,虾皮
肠鸣,南瓜子仁
肠鸣,白果（鲜）
肠鸣,绿豆
肠鸣,黑豆
肠鸣,南瓜子仁
肠鸣,白果（鲜）
肠鸣,绿豆
肠鸣,黑豆
肠鸣,南瓜子仁
肠鸣,葵花子仁
肠鸣,白果（鲜）
肠鸣,绿豆
肠鸣,南瓜子仁
肠鸣,白果（鲜）
肠鸣,绿豆
肠鸣,黑豆
肠鸣,白酒
肠鸣,南瓜子仁
肠鸣,白果（鲜）
肠鸣,绿豆
肠鸣,南瓜子仁
肠鸣,白果（鲜）
肠鸣,绿豆
肠鸣,黑豆
肠鸣,南瓜子仁
肠鸣,白果（鲜）
肠鸣,绿豆
肠鸣,黑豆
肠鸣,啤酒
肠鸣,白酒
肠鸣,南瓜子仁
肠鸣,白果（鲜）
肠鸣,啤酒
肠鸣,白酒
肠鸣,鸡蛋
肠鸣,南瓜子仁
肠鸣,啤酒
肠鸣,白酒
肠鸣,白酒
肠鸣,南瓜子仁
肠鸣,啤酒
肠鸣,白酒
肠鸣,南瓜子仁
肠鸣,白果（鲜）
肠鸣,南瓜子仁
肠鸣,白果（鲜）
肠鸣,绿豆
肠鸣,黑豆
肠鸣,白酒
肠鸣,南瓜子仁
肠鸣,白果（鲜）
肠鸣,绿豆
肠鸣,啤酒
肠鸣,南瓜子仁
肠鸣,白果（鲜）
肠鸣,绿豆
肠鸣,啤酒
肠鸣,白酒
肠鸣,南瓜子仁
肠鸣,白果（鲜）
肠鸣,啤酒
肠鸣,白酒
肠鸣,鸭掌
肠鸣,南瓜子仁
肠鸣,啤酒
肠鸣,白酒
肠鸣,咸鸭蛋
肠鸣,鸭掌
肠鸣,啤酒
肠鸣,白酒
肠鸣,咸鸭蛋
肠鸣,鸭掌
肠鸣,白酒
肠鸣,芝麻
肠鸣,杏仁
肠鸣,油豆腐
肠鸣,啤酒
肠鸣,白酒
肠鸣,鸭血(白鸭)
肠鸣,油豆腐
肠鸣,黄酒
肠鸣,白酒
肠鸣,咸鸭蛋
肠鸣,乌骨鸡
肠鸣,咸鸭蛋
肠鸣,鹅肉
肠鸣,白扁豆
肠鸣,咸鱼
肠鸣,白酒
肠鸣,芝麻
肠鸣,杏仁
肠鸣,白扁豆
肠鸣,啤酒
肠鸣,白酒
肠鸣,腐竹
肠鸣,白扁豆
肠鸣,腐竹
肠鸣,白扁豆
肠鸣,田螺
肠鸣,泥鳅
肠鸣,啤酒
肠鸣,白酒
肠鸣,鸡蛋
肠鸣,白扁豆
肠鸣,啤酒
肠鸣,白酒
肠鸣,公鸡
肠鸣,鹅肉
肠鸣,蜂蜜
肠鸣,啤酒
肠鸣,鸡蛋清
肠鸣,白扁豆
肠鸣,干腌菜
肠鸣,白酒
肠鸣,腐竹
肠鸣,白扁豆
肠鸣,干腌菜
肠鸣,啤酒
肠鸣,白酒
肠鸣,鸭血(白鸭)
肠鸣,啤酒
肠鸣,白酒
肠鸣,鸭血(白鸭)
肠鸣,绿豆
肠鸣,核桃
肠鸣,螃蟹
肠鸣,海虾
肠鸣,蛤蜊
肠鸣,啤酒
肠鸣,白酒
肠鸣,油豆腐
肠鸣,羊油
肠鸣,啤酒
肠鸣,红葡萄酒
肠鸣,白酒
肠鸣,螃蟹
肠鸣,啤酒
肠鸣,红葡萄酒
肠鸣,白酒
肠鸣,螃蟹
肠鸣,啤酒
肠鸣,红葡萄酒
肠鸣,白酒
肠鸣,螃蟹
肠鸣,啤酒
肠鸣,红葡萄酒
肠鸣,白酒
肠鸣,螃蟹
肠鸣,啤酒
肠鸣,红葡萄酒
肠鸣,白酒
肠鸣,螃蟹
肠鸣,啤酒
肠鸣,螃蟹
肠鸣,蛤蜊
肠鸣,猪肚
肠鸣,绿豆
肠鸣,黑豆
肠鸣,大豆
肠鸣,赤小豆
肠鸣,绿豆
肠鸣,黑豆
肠鸣,大豆
肠鸣,赤小豆
肠鸣,腐竹
肠鸣,白扁豆
肠鸣,螃蟹
肠鸣,蛤蜊
肠鸣,啤酒
肠鸣,白酒
肠鸣,绿豆
肠鸣,黑豆
肠鸣,啤酒
肠鸣,白酒
肠鸣,赤小豆
肠鸣,白扁豆
肠鸣,松子仁
肠鸣,核桃
肠鸣,青豆
肠鸣,绿豆
肠鸣,啤酒
肠鸣,赤小豆
肠鸣,白扁豆
肠鸣,螃蟹
肠鸣,啤酒
肠鸣,赤小豆
肠鸣,白扁豆
肠鸣,螃蟹
肠鸣,鹿肉
肠鸣,啤酒
肠鸣,白酒
肠鸣,咸鸭蛋
肠鸣,白砂糖
肠鸣,花生（炒）
肠鸣,白扁豆
肠鸣,螃蟹
肠鸣,鹿肉
肠鸣,鸡肝
肠鸣,杏仁
肠鸣,虾皮
肠鸣,鹿肉
肠鸣,啤酒
肠鸣,白酒
肠鸣,鸡肝
肠鸣,啤酒
肠鸣,白酒
肠鸣,油豆腐
肠鸣,绿豆
肠鸣,干腌菜
肠鸣,鸡肝
肠鸣,腐竹
肠鸣,白扁豆
肠鸣,干腌菜
肠鸣,鸡肝
肠鸣,腐竹
肠鸣,白扁豆
肠鸣,白酒
肠鸣,鸭血(白鸭)
肠鸣,白果（干）
肠鸣,绿豆
肠鸣,鸭蛋
肠鸣,鸭肉
肠鸣,螃蟹
肠鸣,河蚌
肠鸣,鸡肝
肠鸣,腐竹
肠鸣,白扁豆
肠鸣,田螺
肠鸣,鸭血(白鸭)
肠鸣,绿豆
肠鸣,田螺
肠鸣,螃蟹
肠鸣,白酒
肠鸣,鸭血(白鸭)
肠鸣,绿豆
肠鸣,田螺
肠鸣,鸡肝
肠鸣,腐竹
肠鸣,白扁豆
肠鸣,田螺
肠鸣,啤酒
肠鸣,白酒
肠鸣,鸭血(白鸭)
肠鸣,田螺
肠鸣,啤酒
肠鸣,白酒
肠鸣,鸭血(白鸭)
肠鸣,田螺
肠鸣,啤酒
肠鸣,鸭血(白鸭)
肠鸣,鸡爪
肠鸣,鸡翅
肠鸣,干腌菜
肠鸣,啤酒
肠鸣,白酒
肠鸣,鸡蛋黄
肠鸣,鸭血(白鸭)
肠鸣,鸡爪
肠鸣,鸡翅
肠鸣,鹅肉
肠鸣,江米酒
肠鸣,黄酒
肠鸣,白酒
肠鸣,田螺
肠鸣,黄酒
肠鸣,田螺
肠鸣,螃蟹
肠鸣,淡菜(鲜)
肠鸣,黄酒
肠鸣,田螺
肠鸣,淡菜(鲜)
肠鸣,蛏子
肠鸣,螺丝菜
肠鸣,干腌菜
肠鸣,蜂蜜
肠鸣,啤酒
肠鸣,螺丝菜
肠鸣,干腌菜
肠鸣,蜂蜜
肠鸣,啤酒
肠鸣,啤酒
肠鸣,白酒
肠鸣,咸鸭蛋
肠鸣,花生仁（炸）
肠鸣,咸鸭蛋
肠鸣,鳕鱼
肠鸣,咸鱼
肠鸣,鲈鱼
肠鸣,螺丝菜
肠鸣,干腌菜
肠鸣,田螺
肠鸣,淡菜(鲜)
肠鸣,白酒
肠鸣,鸡蛋黄
肠鸣,田螺
肠鸣,螃蟹
肠鸣,咸鸭蛋
肠鸣,花生仁（炸）
肠鸣,咸鱼
肠鸣,田螺
肠鸣,干腌菜
肠鸣,啤酒
肠鸣,白酒
肠鸣,羊油
肠鸣,田螺
肠鸣,沙丁鱼
肠鸣,三文鱼
肠鸣,海虾
肠鸣,田螺
肠鸣,沙丁鱼
肠鸣,三文鱼
肠鸣,海虾
肠鸣,绿豆
肠鸣,田螺
肠鸣,沙丁鱼
肠鸣,三文鱼
肠鸣,田螺
肠鸣,沙丁鱼
肠鸣,三文鱼
肠鸣,海虾
肠鸣,啤酒
肠鸣,江米酒
肠鸣,白酒
肠鸣,花生
肠鸣,啤酒
肠鸣,江米酒
肠鸣,白酒
肠鸣,螃蟹
肠鸣,杏仁
肠鸣,沙丁鱼
肠鸣,三文鱼
